longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
-118.34,34.04,37.0,1466.0,529.0,1835.0,500.0,1.7014,<1H OCEAN,2.932,0.3608458390177353,3.67,123200.0
-121.31,38.03,24.0,3050.0,568.0,1743.0,549.0,3.7413,INLAND,5.555555555555555,0.1862295081967213,3.1748633879781423,105300.0
-122.27,37.51,36.0,1406.0,224.0,598.0,237.0,5.8964,NEAR OCEAN,5.932489451476793,0.1593172119487909,2.523206751054852,414800.0
-121.77,38.67,42.0,2670.0,518.0,1548.0,534.0,2.2794,INLAND,5.0,0.1940074906367041,2.898876404494382,108900.0
-122.49,37.5,21.0,1209.0,309.0,801.0,259.0,4.5625,NEAR OCEAN,4.667953667953668,0.2555831265508685,3.0926640926640925,500000.0
-121.35,38.0,6.0,1649.0,369.0,732.0,350.0,3.4231,INLAND,4.711428571428572,0.2237719830200121,2.0914285714285716,123800.0
-117.68,33.49,18.0,4173.0,625.0,1649.0,634.0,6.3568,<1H OCEAN,6.582018927444795,0.1497723460340282,2.6009463722397475,294300.0
-117.22,34.13,10.0,5951.0,1330.0,3204.0,1159.0,2.7011,INLAND,5.134598792062122,0.2234918501092253,2.7644521138912856,110200.0
-118.34,34.04,40.0,2064.0,662.0,2140.0,617.0,2.2254,<1H OCEAN,3.3452188006482984,0.3207364341085271,3.46839546191248,127100.0
-121.76,36.9,44.0,919.0,309.0,1321.0,301.0,2.0775,<1H OCEAN,3.053156146179402,0.3362350380848748,4.3887043189368775,121400.0
-122.47,37.72,46.0,1453.0,306.0,817.0,310.0,3.0,NEAR OCEAN,4.687096774193549,0.2105987611837577,2.6354838709677417,246700.0
-121.81,38.43,30.0,1674.0,297.0,756.0,292.0,3.9286,INLAND,5.732876712328767,0.1774193548387097,2.589041095890411,133100.0
-118.14,33.77,49.0,2792.0,690.0,1301.0,648.0,3.2917,NEAR OCEAN,4.308641975308642,0.247134670487106,2.007716049382716,307400.0
-122.73,39.04,23.0,1618.0,395.0,425.0,244.0,1.9833,INLAND,6.631147540983607,0.2441285537700865,1.7418032786885247,111500.0
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,NEAR BAY,3.807692307692308,0.2636363636363636,3.4653846153846155,82000.0
-116.84,33.02,11.0,1227.0,202.0,645.0,198.0,5.6674,<1H OCEAN,6.196969696969697,0.1646291768541157,3.257575757575758,209800.0
-122.07,38.27,8.0,6761.0,1234.0,3237.0,1177.0,4.3586,INLAND,5.744265080713679,0.182517379085934,2.750212404418012,173400.0
-121.29,37.33,36.0,48.0,12.0,27.0,8.0,4.0,INLAND,6.0,0.25,3.375,75000.0
-118.3,34.04,37.0,1470.0,399.0,1579.0,390.0,2.006,<1H OCEAN,3.769230769230769,0.2714285714285714,4.0487179487179485,150000.0
-118.21,34.03,44.0,1550.0,407.0,1718.0,403.0,2.5268,<1H OCEAN,3.8461538461538463,0.2625806451612903,4.26302729528536,141100.0
-117.81,33.73,19.0,5471.0,1345.0,2828.0,1247.0,3.5719,<1H OCEAN,4.387329591018444,0.2458417108389691,2.267842822774659,252800.0
-118.3,33.8,8.0,1115.0,412.0,1472.0,396.0,3.1392,<1H OCEAN,2.8156565656565657,0.3695067264573991,3.717171717171717,146200.0
-122.33,37.95,42.0,1627.0,336.0,848.0,316.0,3.7708,NEAR BAY,5.14873417721519,0.2065150583896742,2.6835443037974684,144600.0
-122.53,37.96,35.0,908.0,194.0,413.0,197.0,3.9917,NEAR BAY,4.609137055837564,0.2136563876651982,2.0964467005076144,290800.0
-124.09,40.92,12.0,2497.0,491.0,1153.0,462.0,2.8182,NEAR OCEAN,5.404761904761905,0.1966359631557869,2.4956709956709955,126900.0
-119.02,35.36,47.0,1631.0,340.0,847.0,315.0,2.5062,INLAND,5.177777777777778,0.2084610668301655,2.688888888888889,73700.0
-118.55,34.17,36.0,2127.0,297.0,761.0,274.0,7.8392,<1H OCEAN,7.762773722627737,0.1396332863187588,2.7773722627737225,500001.0
-117.94,33.82,27.0,1366.0,326.0,878.0,325.0,3.4,<1H OCEAN,4.203076923076923,0.2386530014641288,2.7015384615384614,196900.0
-119.02,36.09,15.0,2234.0,415.0,1254.0,420.0,3.0234,INLAND,5.319047619047619,0.1857654431512981,2.9857142857142858,88600.0
-118.08,33.85,19.0,4261.0,678.0,2621.0,661.0,6.2427,<1H OCEAN,6.446293494704992,0.1591175780333255,3.9652042360060515,288700.0
-121.06,38.98,14.0,2267.0,355.0,1140.0,369.0,4.7019,INLAND,6.143631436314363,0.1565946184384649,3.089430894308943,212800.0
-122.45,37.79,52.0,1457.0,215.0,495.0,208.0,10.7097,NEAR BAY,7.0048076923076925,0.1475634866163349,2.3798076923076925,500001.0
-121.55,38.55,10.0,6227.0,1164.0,2909.0,1077.0,4.106,INLAND,5.7818012999071495,0.1869278946523205,2.701021355617456,115900.0
-117.88,33.83,25.0,1785.0,248.0,750.0,251.0,6.8407,<1H OCEAN,7.111553784860558,0.1389355742296918,2.9880478087649402,266700.0
-118.01,33.78,26.0,2343.0,377.0,1166.0,373.0,6.0,<1H OCEAN,6.281501340482574,0.1609048228766538,3.1260053619302948,233100.0
-122.7,39.14,13.0,532.0,111.0,214.0,62.0,3.3929,INLAND,8.580645161290322,0.2086466165413533,3.4516129032258065,108300.0
-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603,<1H OCEAN,3.855828220858896,0.3129143463272341,2.4079754601226995,287500.0
-119.41,36.35,20.0,1743.0,340.0,1390.0,336.0,2.2222,INLAND,5.1875,0.1950659781985083,4.136904761904762,52900.0
-121.03,37.69,5.0,4034.0,771.0,1967.0,742.0,3.8065,INLAND,5.436657681940701,0.1911254338125929,2.650943396226415,146000.0
-124.17,40.8,52.0,1606.0,419.0,891.0,367.0,1.585,NEAR OCEAN,4.376021798365122,0.2608966376089663,2.4277929155313354,75500.0
-121.96,37.28,33.0,1940.0,327.0,877.0,314.0,5.4386,<1H OCEAN,6.178343949044586,0.1685567010309278,2.7929936305732483,280400.0
-122.26,38.13,28.0,3072.0,790.0,1375.0,705.0,1.6368,NEAR BAY,4.357446808510638,0.2571614583333333,1.950354609929078,91200.0
-117.05,32.75,43.0,1718.0,344.0,826.0,336.0,2.7014,NEAR OCEAN,5.113095238095238,0.2002328288707799,2.4583333333333335,133700.0
-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,<1H OCEAN,7.588516746411483,0.1179066834804539,3.3444976076555024,335000.0
-117.24,34.06,9.0,3603.0,786.0,1782.0,718.0,3.2604,INLAND,5.018105849582173,0.2181515403830141,2.481894150417827,93300.0
-117.27,34.11,44.0,567.0,134.0,565.0,150.0,1.8281,INLAND,3.78,0.2363315696649029,3.7666666666666666,62900.0
-119.32,36.32,29.0,2409.0,436.0,1142.0,440.0,3.6895,INLAND,5.475,0.1809879618098796,2.5954545454545452,87700.0
-119.8,36.76,52.0,1853.0,437.0,764.0,390.0,1.6429,INLAND,4.751282051282051,0.2358337830545062,1.958974358974359,69200.0
-117.52,33.89,2.0,17978.0,3217.0,7305.0,2463.0,5.1695,INLAND,7.299228583028826,0.1789409278006452,2.9658952496954933,220800.0
-118.3,33.92,34.0,2053.0,382.0,1258.0,380.0,3.0139,<1H OCEAN,5.402631578947369,0.1860691670725767,3.3105263157894735,154700.0
-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292,<1H OCEAN,5.33030303030303,0.2006822057987493,6.3121212121212125,160600.0
-118.44,34.05,20.0,5943.0,1538.0,2492.0,1429.0,4.1141,<1H OCEAN,4.158852344296711,0.2587918559650008,1.7438768369489153,305000.0
-117.21,32.85,15.0,2593.0,521.0,901.0,456.0,4.2065,NEAR OCEAN,5.68640350877193,0.2009255688391824,1.9758771929824561,277800.0
-118.28,33.75,18.0,393.0,189.0,429.0,188.0,1.8393,NEAR OCEAN,2.0904255319148937,0.4809160305343511,2.2819148936170213,187500.0
-118.26,34.07,36.0,2306.0,813.0,2823.0,765.0,2.0214,<1H OCEAN,3.01437908496732,0.3525585429314831,3.6901960784313728,170500.0
-122.9,39.09,15.0,2483.0,544.0,835.0,380.0,1.9141,INLAND,6.53421052631579,0.2190898107128473,2.1973684210526314,143200.0
-118.09,33.89,42.0,1150.0,215.0,708.0,204.0,3.6875,<1H OCEAN,5.637254901960785,0.1869565217391304,3.4705882352941178,171500.0
-120.47,34.7,24.0,2387.0,385.0,1051.0,382.0,4.4595,NEAR OCEAN,6.24869109947644,0.1612903225806451,2.75130890052356,152700.0
-119.69,36.77,22.0,2456.0,496.0,1720.0,417.0,2.6875,INLAND,5.889688249400479,0.2019543973941368,4.124700239808154,60600.0
-118.41,33.88,40.0,925.0,254.0,371.0,227.0,5.2533,<1H OCEAN,4.07488986784141,0.2745945945945946,1.6343612334801763,500001.0
-122.23,37.42,16.0,1945.0,320.0,512.0,300.0,7.4542,NEAR OCEAN,6.483333333333333,0.1645244215938303,1.7066666666666668,500001.0
-121.78,37.34,21.0,1959.0,292.0,891.0,300.0,7.375,<1H OCEAN,6.53,0.149055640632976,2.97,338400.0
-118.3,33.89,30.0,2756.0,858.0,1806.0,787.0,3.0329,<1H OCEAN,3.5019059720457437,0.3113207547169811,2.2947903430749683,207800.0
-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562,NEAR BAY,4.161137440758294,0.2648063781321184,5.1753554502369665,371400.0
-122.44,37.75,28.0,4930.0,1381.0,2232.0,1321.0,4.3232,NEAR BAY,3.732021196063588,0.2801217038539553,1.6896290688872067,316200.0
-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3.7083,INLAND,8.525423728813559,0.1371769383697813,4.966101694915254,147500.0
-117.9,33.73,26.0,1324.0,314.0,1804.0,311.0,3.9659,<1H OCEAN,4.257234726688103,0.2371601208459214,5.80064308681672,178500.0
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,<1H OCEAN,3.93812375249501,0.2615306639635073,2.219560878243513,163800.0
-117.13,34.07,34.0,2405.0,541.0,1342.0,514.0,2.8031,INLAND,4.678988326848249,0.2249480249480249,2.6108949416342413,86900.0
-118.45,34.23,25.0,4393.0,1369.0,3781.0,1267.0,2.5833,<1H OCEAN,3.4672454617206,0.3116321420441612,2.984214680347277,183700.0
-123.1,38.79,20.0,3109.0,712.0,1643.0,638.0,2.8344,<1H OCEAN,4.8730407523510975,0.2290125442264393,2.5752351097178683,164400.0
-118.25,34.02,35.0,1368.0,486.0,2239.0,461.0,1.913,<1H OCEAN,2.9674620390455533,0.3552631578947368,4.856832971800434,114300.0
-121.32,37.96,46.0,1832.0,365.0,975.0,373.0,2.0398,INLAND,4.911528150134048,0.199235807860262,2.613941018766756,88100.0
-118.34,34.15,40.0,3068.0,756.0,1190.0,695.0,3.5637,<1H OCEAN,4.414388489208633,0.2464146023468057,1.7122302158273381,497400.0
-118.28,34.16,49.0,1393.0,290.0,605.0,282.0,2.9491,<1H OCEAN,4.939716312056738,0.208183776022972,2.145390070921986,257400.0
-117.99,33.68,14.0,3305.0,841.0,2272.0,769.0,3.4899,<1H OCEAN,4.29778933680104,0.2544629349470499,2.954486345903771,216700.0
-117.53,34.1,5.0,2185.0,488.0,1379.0,458.0,3.7917,INLAND,4.770742358078603,0.2233409610983981,3.010917030567686,103000.0
-121.59,37.02,14.0,6355.0,1279.0,3704.0,1224.0,4.4233,INLAND,5.191993464052287,0.2012588512981904,3.026143790849673,228600.0
-120.42,34.95,33.0,3404.0,711.0,1579.0,639.0,3.1078,<1H OCEAN,5.327073552425665,0.2088719153936545,2.4710485133020343,146700.0
-116.74,33.62,11.0,2385.0,661.0,682.0,242.0,2.9141,INLAND,9.855371900826446,0.2771488469601677,2.8181818181818183,214300.0
-119.72,34.43,36.0,1156.0,309.0,521.0,304.0,2.6014,<1H OCEAN,3.8026315789473686,0.2673010380622837,1.7138157894736843,320600.0
-118.24,34.12,41.0,1213.0,301.0,801.0,300.0,3.1806,<1H OCEAN,4.043333333333333,0.2481450948062654,2.67,204200.0
-122.46,37.66,36.0,2535.0,451.0,1390.0,436.0,5.3398,NEAR OCEAN,5.814220183486238,0.1779092702169625,3.188073394495413,260900.0
-117.06,32.75,34.0,2516.0,611.0,1317.0,594.0,2.2308,NEAR OCEAN,4.235690235690235,0.242845786963434,2.217171717171717,125900.0
-122.43,37.8,52.0,1380.0,322.0,553.0,288.0,4.0417,NEAR BAY,4.791666666666667,0.2333333333333333,1.9201388888888888,500001.0
-119.53,34.38,22.0,2323.0,727.0,1301.0,478.0,2.7864,NEAR OCEAN,4.859832635983263,0.3129573826947912,2.721757322175732,300000.0
-117.05,32.8,25.0,1905.0,250.0,865.0,253.0,6.4797,<1H OCEAN,7.529644268774703,0.1312335958005249,3.41897233201581,249000.0
-122.1,37.66,36.0,1305.0,225.0,768.0,234.0,4.275,NEAR BAY,5.576923076923077,0.1724137931034483,3.282051282051282,185300.0
-117.07,33.11,31.0,2055.0,473.0,1326.0,427.0,3.0915,<1H OCEAN,4.812646370023419,0.2301703163017031,3.1053864168618266,139900.0
-121.9,37.44,4.0,1646.0,408.0,853.0,410.0,5.0821,<1H OCEAN,4.014634146341463,0.2478736330498177,2.080487804878049,265500.0
-118.37,34.17,6.0,854.0,350.0,542.0,321.0,0.8198,<1H OCEAN,2.660436137071651,0.4098360655737705,1.6884735202492211,325000.0
-117.9,33.74,24.0,2932.0,955.0,5516.0,911.0,2.7535,<1H OCEAN,3.2184412733260155,0.3257162346521146,6.054884742041712,111000.0
-118.59,34.18,7.0,11853.0,2691.0,4404.0,2447.0,4.2009,<1H OCEAN,4.843890478136494,0.2270311313591496,1.7997548017981202,271300.0
-118.34,34.07,52.0,3175.0,1057.0,1594.0,997.0,3.1766,<1H OCEAN,3.184553660982949,0.3329133858267716,1.5987963891675026,225000.0
-118.15,33.78,12.0,4436.0,1133.0,2176.0,1002.0,3.5812,NEAR OCEAN,4.4271457085828345,0.2554102795311091,2.1716566866267466,198600.0
-121.48,38.53,43.0,1378.0,280.0,708.0,280.0,2.3542,INLAND,4.921428571428572,0.2031930333817126,2.5285714285714285,103900.0
-116.96,32.85,11.0,9724.0,1796.0,5247.0,1777.0,4.1716,<1H OCEAN,5.472144063027574,0.1846976552858905,2.952729319077096,166100.0
-121.51,38.56,43.0,1048.0,312.0,1320.0,294.0,1.0649,INLAND,3.564625850340136,0.2977099236641221,4.489795918367347,137500.0
-124.11,40.95,19.0,1734.0,365.0,866.0,342.0,2.96,NEAR OCEAN,5.0701754385964914,0.2104959630911188,2.5321637426900585,81700.0
-120.49,37.29,17.0,2414.0,594.0,2487.0,582.0,1.0955,INLAND,4.147766323024055,0.2460646230323115,4.27319587628866,62700.0
-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,4.9375,<1H OCEAN,5.574861367837339,0.1992705570291777,3.192236598890943,232800.0
-117.75,33.61,16.0,2270.0,488.0,709.0,489.0,3.2845,<1H OCEAN,4.642126789366054,0.2149779735682819,1.4498977505112474,227600.0
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,INLAND,6.40952380952381,0.1745913818722139,3.1,167400.0
-121.95,37.33,36.0,1683.0,286.0,740.0,324.0,4.7604,<1H OCEAN,5.194444444444445,0.1699346405228758,2.2839506172839505,294700.0
-118.09,34.06,38.0,3230.0,840.0,3485.0,827.0,2.629,<1H OCEAN,3.905683192261185,0.2600619195046439,4.214026602176542,171600.0
-116.94,32.81,8.0,2517.0,632.0,1686.0,613.0,2.136,<1H OCEAN,4.106035889070147,0.2510925705204608,2.7504078303425774,143500.0
-122.35,40.54,17.0,2280.0,453.0,976.0,434.0,2.71,INLAND,5.253456221198157,0.1986842105263158,2.248847926267281,97800.0
-117.92,34.03,35.0,1469.0,306.0,1285.0,308.0,3.9219,<1H OCEAN,4.76948051948052,0.2083049693669162,4.172077922077922,159500.0
-118.8,34.15,9.0,1143.0,179.0,647.0,180.0,6.8474,NEAR OCEAN,6.35,0.1566054243219597,3.5944444444444446,356700.0
-117.86,33.74,38.0,2415.0,642.0,3242.0,599.0,3.425,<1H OCEAN,4.031719532554257,0.2658385093167701,5.412353923205342,165600.0
-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,INLAND,5.873267326732673,0.1807147673634524,2.4257425742574257,130600.0
-123.11,39.32,20.0,2745.0,504.0,1421.0,430.0,3.3431,INLAND,6.383720930232558,0.1836065573770491,3.3046511627906976,137500.0
-121.27,37.79,16.0,1853.0,390.0,1013.0,362.0,2.7083,INLAND,5.1187845303867405,0.2104695089044792,2.798342541436464,173900.0
-122.46,37.72,47.0,1723.0,389.0,1216.0,399.0,3.3208,NEAR OCEAN,4.318295739348371,0.2257690075449797,3.0476190476190474,238600.0
-121.91,36.6,35.0,2605.0,410.0,1110.0,406.0,5.5519,NEAR OCEAN,6.416256157635468,0.1573896353166986,2.7339901477832513,329500.0
-118.29,33.88,32.0,2307.0,493.0,1754.0,528.0,4.317,<1H OCEAN,4.369318181818182,0.2136974425661031,3.321969696969697,232800.0
-121.31,37.97,45.0,2604.0,454.0,988.0,442.0,3.6667,INLAND,5.891402714932127,0.1743471582181259,2.235294117647059,123100.0
-118.36,34.12,26.0,3902.0,610.0,1468.0,632.0,8.5136,<1H OCEAN,6.174050632911392,0.1563300871348026,2.3227848101265822,500001.0
-121.78,37.31,7.0,1973.0,328.0,1047.0,303.0,6.234,<1H OCEAN,6.511551155115511,0.1662442980233147,3.4554455445544554,292200.0
-119.64,36.35,23.0,3182.0,563.0,1525.0,585.0,3.8108,INLAND,5.43931623931624,0.1769327467001885,2.606837606837607,90400.0
-118.35,34.1,18.0,4109.0,1301.0,2103.0,1116.0,2.325,<1H OCEAN,3.681899641577061,0.3166220491603796,1.8844086021505377,250000.0
-117.08,33.82,6.0,1771.0,293.0,935.0,279.0,4.065,INLAND,6.347670250896058,0.1654432523997741,3.3512544802867383,148200.0
-124.11,40.93,17.0,1661.0,329.0,948.0,357.0,2.7639,NEAR OCEAN,4.652661064425771,0.1980734497290788,2.6554621848739495,90200.0
-121.99,36.98,19.0,5613.0,1321.0,3018.0,1268.0,3.1914,NEAR OCEAN,4.426656151419558,0.2353465170140744,2.3801261829652995,215600.0
-118.21,33.93,30.0,2831.0,862.0,3649.0,883.0,1.9668,<1H OCEAN,3.206115515288788,0.3044860473330978,4.132502831257078,152100.0
-121.92,38.37,26.0,2056.0,413.0,933.0,367.0,2.7051,INLAND,5.602179836512262,0.2008754863813229,2.542234332425068,193800.0
-119.55,36.72,6.0,1186.0,234.0,1135.0,218.0,2.1515,INLAND,5.440366972477064,0.1973018549747049,5.206422018348624,63900.0
-121.47,38.53,43.0,3215.0,725.0,2400.0,625.0,1.4625,INLAND,5.144,0.2255054432348367,3.84,54400.0
-121.45,38.7,24.0,2159.0,369.0,1141.0,355.0,3.9853,INLAND,6.081690140845071,0.1709124594719777,3.2140845070422537,90400.0
-121.8,38.01,37.0,3058.0,567.0,1351.0,523.0,3.5179,INLAND,5.8470363288718925,0.1854153041203401,2.5831739961759084,130800.0
-120.89,37.59,33.0,1016.0,206.0,617.0,209.0,2.151,INLAND,4.861244019138756,0.202755905511811,2.952153110047847,195800.0
-117.21,32.87,12.0,1428.0,303.0,528.0,269.0,4.1429,NEAR OCEAN,5.308550185873606,0.2121848739495798,1.962825278810409,254400.0
-121.47,38.57,39.0,1360.0,368.0,589.0,338.0,2.1691,INLAND,4.023668639053255,0.2705882352941176,1.742603550295858,150000.0
-117.28,33.06,8.0,4172.0,1022.0,2585.0,941.0,4.0118,NEAR OCEAN,4.4335812964930925,0.2449664429530201,2.747077577045696,245800.0
-118.12,33.92,27.0,6336.0,1628.0,4673.0,1505.0,2.5893,<1H OCEAN,4.209966777408638,0.2569444444444444,3.104983388704319,183700.0
-117.57,34.07,4.0,2152.0,580.0,1083.0,441.0,3.1458,INLAND,4.879818594104308,0.2695167286245353,2.45578231292517,118800.0
-118.25,33.93,27.0,581.0,135.0,647.0,131.0,3.2917,<1H OCEAN,4.435114503816794,0.2323580034423407,4.938931297709924,83100.0
-122.54,37.96,44.0,1552.0,204.0,596.0,208.0,10.129,NEAR BAY,7.461538461538462,0.1314432989690721,2.8653846153846154,500001.0
-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,INLAND,5.040302267002519,0.1939030484757621,3.6801007556675063,183000.0
-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1.4844,NEAR BAY,3.8666666666666663,0.2616632860040568,3.9529411764705884,119400.0
-122.24,38.11,52.0,2111.0,310.0,772.0,323.0,4.775,NEAR BAY,6.535603715170279,0.1468498342018001,2.390092879256966,148200.0
-121.5,38.55,52.0,2784.0,455.0,957.0,448.0,5.6402,INLAND,6.214285714285714,0.163433908045977,2.1361607142857144,209800.0
-121.24,37.96,37.0,1175.0,260.0,951.0,267.0,2.875,INLAND,4.400749063670412,0.2212765957446808,3.561797752808989,57700.0
-118.01,34.08,30.0,2281.0,522.0,1969.0,500.0,3.6531,INLAND,4.562,0.2288469969311705,3.938,166300.0
-117.41,33.95,37.0,1586.0,283.0,675.0,305.0,2.9583,INLAND,5.2,0.17843631778058,2.2131147540983607,132100.0
-118.13,33.83,44.0,1710.0,333.0,786.0,344.0,4.2917,<1H OCEAN,4.97093023255814,0.1947368421052631,2.2848837209302326,314700.0
-121.65,39.35,24.0,1003.0,251.0,1098.0,227.0,1.7552,INLAND,4.418502202643172,0.2502492522432702,4.8370044052863435,86400.0
-117.07,32.64,32.0,5135.0,1025.0,2152.0,944.0,4.1325,NEAR OCEAN,5.439618644067797,0.1996105160662122,2.2796610169491527,172800.0
-124.16,40.95,20.0,1075.0,214.0,529.0,196.0,3.1406,NEAR OCEAN,5.48469387755102,0.1990697674418604,2.6989795918367347,96000.0
-121.99,36.97,15.0,3044.0,786.0,1306.0,693.0,2.1771,NEAR OCEAN,4.392496392496392,0.2582128777923784,1.8845598845598845,213200.0
-115.6,33.2,37.0,709.0,187.0,390.0,142.0,2.4511,INLAND,4.992957746478873,0.2637517630465444,2.7464788732394365,72500.0
-119.78,36.33,16.0,1006.0,212.0,515.0,200.0,3.2386,INLAND,5.03,0.2107355864811133,2.575,112500.0
-121.98,38.39,3.0,9488.0,1417.0,4095.0,1335.0,5.1781,INLAND,7.107116104868914,0.1493465430016863,3.067415730337079,191900.0
-121.27,38.71,16.0,4082.0,666.0,1912.0,652.0,4.4609,INLAND,6.2607361963190185,0.163155316021558,2.932515337423313,142900.0
-118.3,34.0,52.0,1686.0,377.0,982.0,356.0,2.0958,<1H OCEAN,4.735955056179775,0.2236061684460261,2.758426966292135,116400.0
-122.61,38.24,17.0,1728.0,271.0,897.0,284.0,3.4896,<1H OCEAN,6.084507042253521,0.1568287037037037,3.158450704225352,185900.0
-121.9,37.36,38.0,1141.0,333.0,1028.0,291.0,2.7333,<1H OCEAN,3.9209621993127146,0.2918492550394391,3.5326460481099655,182500.0
-120.87,41.54,21.0,1091.0,208.0,660.0,188.0,2.2321,INLAND,5.803191489361702,0.1906507791017415,3.5106382978723403,34600.0
-116.01,33.41,20.0,1996.0,515.0,659.0,295.0,2.8684,INLAND,6.766101694915254,0.2580160320641282,2.233898305084746,62800.0
-118.04,33.85,24.0,2233.0,347.0,1162.0,355.0,5.6094,<1H OCEAN,6.290140845070423,0.1553963278101209,3.2732394366197184,279200.0
-117.61,33.41,35.0,2556.0,404.0,946.0,399.0,6.1557,NEAR OCEAN,6.406015037593985,0.1580594679186228,2.3709273182957395,402900.0
-117.11,32.59,17.0,2020.0,534.0,1529.0,500.0,2.1773,NEAR OCEAN,4.04,0.2643564356435643,3.058,143200.0
-122.69,38.46,32.0,2970.0,504.0,1117.0,512.0,5.0,<1H OCEAN,5.80078125,0.1696969696969697,2.181640625,275900.0
-117.1,33.14,7.0,10665.0,2576.0,4917.0,2424.0,2.3171,<1H OCEAN,4.399752475247524,0.2415377402719175,2.0284653465346536,159500.0
-121.43,37.74,52.0,966.0,247.0,589.0,228.0,1.6937,INLAND,4.2368421052631575,0.2556935817805383,2.5833333333333335,108300.0
-120.43,34.89,30.0,1979.0,342.0,999.0,320.0,5.0286,<1H OCEAN,6.184375,0.1728145528044466,3.121875,158000.0
-118.19,33.84,24.0,1228.0,320.0,537.0,273.0,2.25,NEAR OCEAN,4.498168498168498,0.260586319218241,1.967032967032967,192000.0
-120.14,34.6,22.0,2136.0,465.0,1143.0,409.0,2.9479,NEAR OCEAN,5.222493887530562,0.2176966292134831,2.7946210268948657,243100.0
-117.71,33.47,17.0,2681.0,454.0,830.0,410.0,5.5507,<1H OCEAN,6.539024390243903,0.1693397985826184,2.024390243902439,345700.0
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,NEAR BAY,5.36283185840708,0.2198844884488449,3.0088495575221237,90700.0
-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,INLAND,5.678688524590164,0.1772517321016166,3.275409836065574,160200.0
-120.25,38.03,21.0,4924.0,966.0,1175.0,454.0,2.9457,INLAND,10.845814977973568,0.1961819658813972,2.5881057268722465,116500.0
-122.13,37.44,43.0,3004.0,440.0,1088.0,427.0,9.1508,NEAR BAY,7.035128805620609,0.1464713715046604,2.548009367681499,500001.0
-117.84,35.35,28.0,1913.0,486.0,858.0,371.0,1.9962,INLAND,5.15633423180593,0.2540512284370099,2.31266846361186,50800.0
-119.0,35.33,35.0,991.0,221.0,620.0,207.0,1.9417,INLAND,4.78743961352657,0.2230070635721493,2.995169082125604,53800.0
-117.2,32.8,33.0,2573.0,436.0,1084.0,443.0,4.2417,NEAR OCEAN,5.808126410835214,0.1694520015546055,2.4469525959367946,294100.0
-120.85,37.77,52.0,436.0,81.0,197.0,68.0,1.8625,INLAND,6.411764705882353,0.1857798165137614,2.8970588235294117,85400.0
